Current Time (ns), Interval (ns)
1780296668413449106, 1001739
1780296668414448883, 999777
1780296668415450115, 1001232
1780296668416447610, 997495
1780296668417387575, 939965
1780296668418449982, 1062407
1780296668419450206, 1000224
1780296668420448558, 998352
1780296668421449265, 1000707
1780296668422450836, 1001571
1780296668423447664, 996828
1780296668424440738, 993074
1780296668425572680, 1131942
1780296668426444679, 871999
1780296668427579012, 1134333
1780296668428415765, 836753
1780296668429576700, 1160935
1780296668430445132, 868432
1780296668431450530, 1005398
1780296668432448419, 997889
1780296668433463048, 1014629
1780296668434453783, 990735
1780296668435453092, 999309
1780296668436446426, 993334
1780296668437446951, 1000525
1780296668438455916, 1008965
1780296668439451993, 996077
1780296668440426933, 974940
1780296668441594434, 1167501
1780296668442455999, 861565
1780296668443428555, 972556
1780296668444449571, 1021016
1780296668445455470, 1005899
1780296668446453765, 998295
1780296668447454963, 1001198
1780296668448448148, 993185
1780296668449470139, 1021991
1780296668450448647, 978508
1780296668451442789, 994142
1780296668452446616, 1003827
1780296668453455786, 1009170
1780296668454452795, 997009
1780296668455448612, 995817
1780296668456445600, 996988
1780296668457440293, 994693
1780296668458452443, 1012150
1780296668459469893, 1017450
1780296668460448394, 978501
1780296668461450303, 1001909
1780296668462448955, 998652
1780296668463449662, 1000707
1780296668464448911, 999249
1780296668465451451, 1002540
1780296668466449190, 997739
1780296668467448412, 999222
1780296668468445632, 997220
1780296668469595139, 1149507
1780296668470449462, 854323
1780296668471447626, 998164
1780296668472449108, 1001482
1780296668473449565, 1000457
1780296668474453669, 1004104
1780296668475468579, 1014910
1780296668476452509, 983930
1780296668477445997, 993488
1780296668478448865, 1002868
1780296668479449341, 1000476
1780296668480448778, 999437
1780296668481446277, 997499
1780296668482449600, 1003323
1780296668483449711, 1000111
1780296668484447134, 997423
1780296668485448553, 1001419
1780296668486452395, 1003842
1780296668487595810, 1143415
1780296668488442952, 847142
1780296668489600595, 1157643
1780296668490454060, 853465
1780296668491457119, 1003059
1780296668492450609, 993490
1780296668493606574, 1155965
1780296668494450229, 843655
1780296668495452173, 1001944
1780296668496453862, 1001689
1780296668497450305, 996443
1780296668498453300, 1002995
1780296668499453079, 999779
1780296668500450628, 997549
1780296668501451726, 1001098
1780296668502456468, 1004742
1780296668503601962, 1145494
1780296668504448446, 846484
1780296668505599974, 1151528
1780296668506456300, 856326
1780296668507435133, 978833
1780296668508602652, 1167519
1780296668509452676, 850024
1780296668510453594, 1000918
1780296668511457952, 1004358
1780296668512450513, 992561
1780296668513600689, 1150176
1780296668514455813, 855124
1780296668515601055, 1145242
1780296668516455387, 854332
1780296668517604947, 1149560
1780296668518453403, 848456
1780296668519450033, 996630
1780296668520600854, 1150821
1780296668521453340, 852486
1780296668522458394, 1005054
1780296668523452898, 994504
1780296668524437706, 984808
1780296668525600003, 1162297
1780296668526452533, 852530
1780296668527600344, 1147811
1780296668528452794, 852450
1780296668529607513, 1154719
1780296668530452575, 845062
1780296668531452898, 1000323
1780296668532601230, 1148332
1780296668533452257, 851027
1780296668534455373, 1003116
1780296668535452618, 997245
1780296668536455953, 1003335
1780296668537600064, 1144111
1780296668538458189, 858125
1780296668539452004, 993815
1780296668540438088, 986084
1780296668541583601, 1145513
1780296668542453049, 869448
1780296668543457896, 1004847
1780296668544451292, 993396
1780296668545451040, 999748
1780296668546453958, 1002918
1780296668547454694, 1000736
1780296668548454465, 999771
1780296668549452419, 997954
1780296668550455093, 1002674
1780296668551452022, 996929
1780296668552452761, 1000739
1780296668553438539, 985778
1780296668554454042, 1015503
1780296668555454385, 1000343
1780296668556466989, 1012604
1780296668557452420, 985431
1780296668558453015, 1000595
1780296668559457326, 1004311
1780296668560449582, 992256
1780296668561449575, 999993
1780296668562452626, 1003051
1780296668563454933, 1002307
1780296668564454367, 999434
1780296668565451930, 997563
1780296668566454636, 1002706
1780296668567451600, 996964
1780296668568452993, 1001393
1780296668569449485, 996492
1780296668570451375, 1001890
1780296668571451506, 1000131
1780296668572447593, 996087
1780296668573598724, 1151131
1780296668574452241, 853517
1780296668575456237, 1003996
1780296668576450267, 994030
1780296668577448721, 998454
1780296668578448443, 999722
1780296668579453733, 1005290
1780296668580449885, 996152
1780296668581445666, 995781
1780296668582449808, 1004142
1780296668583445800, 995992
1780296668584447808, 1002008
1780296668585445642, 997834
1780296668586445607, 999965
1780296668587446645, 1001038
1780296668588445798, 999153
1780296668589452185, 1006387
1780296668590451967, 999782
1780296668591450911, 998944
1780296668592449368, 998457
1780296668593448608, 999240
1780296668594449595, 1000987
1780296668595449705, 1000110
1780296668596449431, 999726
1780296668597445938, 996507
1780296668598449369, 1003431
1780296668599447481, 998112
1780296668600447634, 1000153
1780296668601446683, 999049
1780296668602445912, 999229
1780296668603448204, 1002292
1780296668604446781, 998577
1780296668605597924, 1151143
1780296668606449239, 851315
1780296668607433822, 984583
1780296668608446079, 1012257
1780296668609448471, 1002392
1780296668610449443, 1000972
1780296668611453321, 1003878
1780296668612449007, 995686
1780296668613449310, 1000303
1780296668614432376, 983066
1780296668615446285, 1013909
1780296668616454637, 1008352
1780296668617449092, 994455
1780296668618445378, 996286
1780296668619447050, 1001672
1780296668620450576, 1003526
1780296668621446521, 995945
1780296668622447515, 1000994
1780296668623432663, 985148
1780296668624448106, 1015443
1780296668625451040, 1002934
1780296668626447805, 996765
1780296668627597920, 1150115
1780296668628440393, 842473
1780296668629574895, 1134502
1780296668630449018, 874123
1780296668631449215, 1000197
1780296668632604153, 1154938
1780296668633447984, 843831
1780296668634446438, 998454
1780296668635447993, 1001555
1780296668636448372, 1000379
1780296668637596971, 1148599
1780296668638448965, 851994
1780296668639449570, 1000605
1780296668640420923, 971353
1780296668641575621, 1154698
1780296668642452923, 877302
1780296668643454665, 1001742
1780296668644452281, 997616
1780296668645448742, 996461
1780296668646448107, 999365
1780296668647446159, 998052
1780296668648450156, 1003997
1780296668649448730, 998574
1780296668650446456, 997726
1780296668651449077, 1002621
1780296668652451298, 1002221
1780296668653450791, 999493
1780296668654449473, 998682
1780296668655447514, 998041
1780296668656462334, 1014820
1780296668657450658, 988324
1780296668658448392, 997734
1780296668659448515, 1000123
1780296668660447344, 998829
1780296668661597569, 1150225
1780296668662447426, 849857
1780296668663449518, 1002092
1780296668664453657, 1004139
1780296668665446796, 993139
1780296668666444826, 998030
1780296668667378095, 933269
1780296668668428322, 1050227
1780296668669440059, 1011737
1780296668670439186, 999127
1780296668671440785, 1001599
1780296668672438398, 997613
1780296668673439602, 1001204
1780296668674449157, 1009555
1780296668675452044, 1002887
1780296668676448646, 996602
1780296668677446604, 997958
1780296668678452544, 1005940
1780296668679447061, 994517
1780296668680452859, 1005798
1780296668681448685, 995826
1780296668682448763, 1000078
1780296668683447744, 998981
1780296668684449831, 1002087
1780296668685449543, 999712
1780296668686448449, 998906
1780296668687448267, 999818
1780296668688445666, 997399
1780296668689455284, 1009618
1780296668690448980, 993696
1780296668691444425, 995445
1780296668692448700, 1004275
1780296668693445776, 997076
1780296668694446844, 1001068
1780296668695446088, 999244
1780296668696452603, 1006515
1780296668697449024, 996421
1780296668698448593, 999569
1780296668699449070, 1000477
1780296668700453835, 1004765
1780296668701449237, 995402
1780296668702449217, 999980
1780296668703447374, 998157
1780296668704446593, 999219
1780296668705592495, 1145902
1780296668706448947, 856452
1780296668707433905, 984958
1780296668708446723, 1012818
1780296668709446017, 999294
1780296668710446357, 1000340
1780296668711449274, 1002917
1780296668712452321, 1003047
1780296668713449168, 996847
1780296668714448100, 998932
1780296668715448725, 1000625
1780296668716448406, 999681
1780296668717449113, 1000707
1780296668718454515, 1005402
1780296668719600343, 1145828
1780296668720449785, 849442
1780296668721600924, 1151139
1780296668722449713, 848789
1780296668723442088, 992375
1780296668724591333, 1149245
1780296668725451349, 860016
1780296668726451021, 999672
1780296668727602344, 1151323
1780296668728448522, 846178
1780296668729600075, 1151553
1780296668730456989, 856914
1780296668731452108, 995119
1780296668732607229, 1155121
1780296668733452766, 845537
1780296668734453334, 1000568
1780296668735452829, 999495
1780296668736446165, 993336
1780296668737601033, 1154868
1780296668738451569, 850536
1780296668739450758, 999189
1780296668740423474, 972716
1780296668741456687, 1033213
1780296668742455626, 998939
1780296668743450534, 994908
1780296668744455791, 1005257
1780296668745453124, 997333
1780296668746456231, 1003107
1780296668747449784, 993553
1780296668748453015, 1003231
1780296668749452930, 999915
1780296668750449310, 996380
1780296668751599301, 1149991
1780296668752447242, 847941
1780296668753601442, 1154200
1780296668754452102, 850660
1780296668755448100, 995998
1780296668756453549, 1005449
1780296668757549395, 1095846
1780296668758454101, 904706
1780296668759572366, 1118265
1780296668760459973, 887607
1780296668761601672, 1141699
1780296668762456233, 854561
1780296668763452187, 995954
1780296668764454794, 1002607
1780296668765599154, 1144360
1780296668766454108, 854954
1780296668767457099, 1002991
1780296668768450079, 992980
1780296668769457926, 1007847
1780296668770453217, 995291
1780296668771449250, 996033
1780296668772449931, 1000681
1780296668773436712, 986781
1780296668774454220, 1017508
1780296668775457923, 1003703
1780296668776452791, 994868
1780296668777453477, 1000686
1780296668778455953, 1002476
1780296668779451422, 995469
1780296668780453358, 1001936
1780296668781451456, 998098
1780296668782452700, 1001244
1780296668783456848, 1004148
1780296668784452419, 995571
1780296668785451539, 999120
1780296668786447776, 996237
1780296668787443561, 995785
1780296668788448773, 1005212
1780296668789453618, 1004845
1780296668790443727, 990109
1780296668791448638, 1004911
1780296668792446932, 998294
1780296668793448927, 1001995
1780296668794449732, 1000805
1780296668795449376, 999644
1780296668796445781, 996405
1780296668797448205, 1002424
1780296668798451705, 1003500
1780296668799447652, 995947
1780296668800448932, 1001280
1780296668801448878, 999946
1780296668802447035, 998157
1780296668803443725, 996690
1780296668804448859, 1005134
1780296668805453757, 1004898
1780296668806449761, 996004
1780296668807432707, 982946
1780296668808449919, 1017212
1780296668809448644, 998725
1780296668810449533, 1000889
1780296668811448030, 998497
1780296668812446092, 998062
1780296668813447647, 1001555
1780296668814451659, 1004012
1780296668815447223, 995564
1780296668816449400, 1002177
1780296668817452355, 1002955
1780296668818449062, 996707
1780296668819448861, 999799
1780296668820448819, 999958
1780296668821449701, 1000882
1780296668822448920, 999219
1780296668823440466, 991546
1780296668824449686, 1009220
1780296668825448658, 998972
1780296668826454585, 1005927
1780296668827597095, 1142510
1780296668828445914, 848819
1780296668829598777, 1152863
1780296668830449301, 850524
1780296668831451508, 1002207
1780296668832602868, 1151360
1780296668833447291, 844423
1780296668834449188, 1001897
1780296668835451470, 1002282
1780296668836448495, 997025
1780296668837600257, 1151762
1780296668838448748, 848491
1780296668839448548, 999800
1780296668840434204, 985656
1780296668841571984, 1137780
1780296668842453963, 881979
1780296668843449455, 995492
1780296668844446432, 996977
1780296668845447524, 1001092
1780296668846452316, 1004792
1780296668847446326, 994010
1780296668848446637, 1000311
1780296668849449895, 1003258
1780296668850448649, 998754
1780296668851443017, 994368
1780296668852449274, 1006257
1780296668853452923, 1003649
1780296668854448674, 995751
1780296668855448486, 999812
1780296668856448704, 1000218
1780296668857430807, 982103
1780296668858453603, 1022796
1780296668859449333, 995730
1780296668860430111, 980778
1780296668861583771, 1153660
1780296668862444678, 860907
1780296668863451063, 1006385
1780296668864447150, 996087
1780296668865447784, 1000634
1780296668866448554, 1000770
1780296668867450211, 1001657
1780296668868447665, 997454
1780296668869452560, 1004895
1780296668870449522, 996962
1780296668871447409, 997887
1780296668872448100, 1000691
1780296668873447340, 999240
